ID,FearID,fear,JoyID,joy,LoveID,love,SadID,Sadness,SurpriseID,surprise,AngerID,anger,NoEmotionID,none,NoOfEmotions,Include,Question Text
46380748,46380748,notfear,46380748,NoJoy,46380748,notlove,46380748,notsadness,46380748,notsurprise,46380748,NotAnger,46380748,NoEmotion,0,Yes,"""I started using Google Vision API recently and have confronted a problem.Chat-bot I've been working is a bill-recognition bot. So, it should scan the bill left-to-right downwards the image. I do all manipulations with recognized text after.My text detection code is following:The console output often has no structure relatively to the image i.e for some image it can be left-to-right, for the other right-to-left. My question is, how do I set the hints, so the detection always has the direction?"""
40103531,40103531,fear,40103531,NoJoy,40103531,notlove,40103531,notsadness,40103531,surprise,40103531,NotAnger,40103531,,2,YES,"""I am using React Native's Image Picker component to capture images on my app. Before showing the picture I want to parse it using Google Cloud Vision's Text Detection API. I've been searching on components in React Native but no result. Does anybody know if there is something around or if it can be done within React Native?"""
51381522,51381522,notfear,51381522,NoJoy,51381522,notlove,51381522,notsadness,51381522,notsurprise,51381522,NotAnger,51381522,NoEmotion,0,Yes,"""I am using google vision api in my code in Android studio and I'm sending it image from camera or gallery. Uploading image takes time, so I want the users of my app to have feedback about what's going on. Progress Bar with real time percentage of image upload is what I need. Here is my code for uploading image:I searched for few days and I know that infunction I need to call.will triggerand there I will get percent of upload as parameter (i) and increment. Something like this:But I don't know how to get percentage of uploaded image in callCloudVision function.Please help"""
37908660,37908660,fear,37908660,NoJoy,37908660,notlove,37908660,Sadness,37908660,notsurprise,37908660,NotAnger,37908660,,2,Yes,"""I have a similar question toand, neither of which have an accepted solution.I'm basically using the Google Vision barcode API but there appears no obvious way to control the flashlight.suggests using, but (having tried and failed) I'm not sure how to integrate it into my app.Here is the code for my activity, which basically starts the camera/barcode scanner and also uses a menu item from mywhich I want to use to be able to toggle the flashlight:"""
54077087,54077087,fear,54077087,NoJoy,54077087,notlove,54077087,notsadness,54077087,notsurprise,54077087,NotAnger,54077087,,1,Yes,"""I tried to create a custom model for my IBM Watson Visual Recognition API, by following the IBM's docs. I'm stuck at this point."""
47089134,47089134,notfear,47089134,NoJoy,47089134,notlove,47089134,notsadness,47089134,notsurprise,47089134,NotAnger,47089134,NoEmotion,0,Yes,"""I want to do that I have thousands of images on my phone and I want to fetch text from an image like below image: for example, i have above image on my phone and I want to fetch text ""Sample Source Code"" which is written in image. so how can we do that in android I have to try Google Vision API also gives sometimes correct text but sometimes not accurate. so is there any other option for this?"""
52126381,52126381,fear,52126381,NoJoy,52126381,notlove,52126381,notsadness,52126381,notsurprise,52126381,NotAnger,52126381,,1,YES,"""I'm using Laravel 5.3, I want to install wapnen/google-cloud-vision-php, when i add composer require wapnen/google-cloud-vision-php, it come out with the error   Could not find package wapnen/google-cloud-vision-php at any version for your minimum-stability (stable). Check the package spelling or your minimum-stability. What do that mean?"""
51817443,51817443,notfear,51817443,NoJoy,51817443,notlove,51817443,notsadness,51817443,notsurprise,51817443,NotAnger,51817443,NoEmotion,0,Yes,"""My question is a little bit general, we want to build a solution based on amazon rekognition. But we want to make sure that amazon don't keep our data after the process is completed for example. When i use the detect_text function in boto3 like this.After i get the response, what happen to the images_bytes that has been uploaded to amazon for processing? Is it automatically destroyed or amazon keeps it locally?"""
49974375,49974375,notfear,49974375,NoJoy,49974375,notlove,49974375,notsadness,49974375,notsurprise,49974375,NotAnger,49974375,NoEmotion,0,Yes,"""I'm trying to install google's vision API on my system. I'm using the commandOn executing this command the following error is shown:Please help. How can I solve the problem?Note:-I had installed openCV through the .whl file and it installed just fine. But when I tried to install scikit-image through the same process, it shows the aforementioned error."""
52451363,52451363,notfear,52451363,NoJoy,52451363,notlove,52451363,notsadness,52451363,surprise,52451363,NotAnger,52451363,,1,Yes,"""I created a ruby gem. And I made a change to it. But I did not change any of its development or runtime dependencies. After I made a change to the gem and pushed it to git, I then runon the Rails project that is using the gem:My expectation is that it will just update my_gem and nothing else. However, I found it is updating several other gems in Gemfile.lock of my Rails project:Now yes my gem depends on google cloud. However, I did not update google cloud in my gem. I just updated one line of code in my gem itself. Why is it updating other gems and how can I prevent this?"""
43628002,43628002,notfear,43628002,NoJoy,43628002,notlove,43628002,notsadness,43628002,notsurprise,43628002,NotAnger,43628002,NoEmotion,0,Yes,"""I am trying to use the Google VISION API and I want to use the programm ""quickstart.py"" at.I have created an account at Google itself and set the variable ""GOOGLE_APPLICATION_CREDENTIALS"". I created a test project then stored my credentials locally.However, when running the application I first authenticated via ""gcloud auth application-default login"" and run the code of the application. But unfortunately I received the message""OSError: Project was not passed and could not be determined from the environment"".What change do I need to make in order to run this example?Thanks,Andi"""
40087567,40087567,notfear,40087567,NoJoy,40087567,notlove,40087567,notsadness,40087567,notsurprise,40087567,NotAnger,40087567,NoEmotion,0,Yes,"""I am trying to test out google cloud vision api by followingon using cloud vision api.Step 1:Generating JSON Requests by typing the following command in the terminalThe above command generates request.json file.Step 2:Using Curl to Send Generated RequestsOutput in Terminal (following step 2)Notice that the output in the terminal (see below) showsand.Can someone please advise why the content length is zero ? and also why I am unable to obtain the JSON response from google cloud vision api ?The below is the out put in TerminalBelow is the JSON request generated in request.json fileBelow is theinThe below is the text inside cloudVisionInputFile"""
44826567,44826567,notfear,44826567,NoJoy,44826567,love,44826567,notsadness,44826567,notsurprise,44826567,NotAnger,44826567,,1,Yes,"""I'm working with the Microsoft Azure face API and I want to get only the glasses response.heres my code:and it returns a list like this:I want just the glasses attribute so it would just return either ""Glasses"" or ""NoGlasses"" Thanks for any help in advance!"""
